Variety,Subgroup,Family,ISO639,Glottolog_id,AIATSISCode,StdLangID,StdLanguageName,OriginalForm,PhonemicisedIPA,Std_Gloss,Author,OriginalGloss,OriginalPofSpeech,Latitude,Longitude,Reconstruction_Form,Reconstruction_Level,Reconstruction_Gloss,Reconstruction_Notes
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gumbum,gumbum,nothing,Bruce Waters,nothing,Num,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gumbum,gumbum,none,Bruce Waters,none,adv,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guṉdjirr mil,guɳɟir mil,elbow,Bruce Waters,elbow,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guṉgan,guɳgan,heavy,Bruce Waters,heavy,Adj,-12.47559654,135.0142775,*kulngkul,N/A,heavy,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guṉgi,guɳgi,head,Bruce Waters,head,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guṉgi badjili gatjigi,guɳgi baɟili gacigi,be afraid,Bruce Waters,be frightened,Vi,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guṉgi djirritjarr,guɳgi ɟiricar,belly,Bruce Waters,stomach (the organ),N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guṉgi djumiḻidjidji,guɳgi ɟumiɭiɟiɟi,deaf,Bruce Waters,be forgetful,,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guṉgi gangi,guɳgi gaŋi,know/be knowledgeable,Bruce Waters,have knowledge of,,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guṉgi giḻiwiḻingi,guɳgi giɭiwiɭiŋi,tall,Bruce Waters,tall,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guṉgi marrngirri,guɳgi marŋiri,father,Bruce Waters,his father,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guṉi,guɳi,shame,Bruce Waters,shame,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,bilangi,bilaŋi,if,Bruce Waters,if,conj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gunydjirri,guɲɟiri,father,Bruce Waters,father,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gungi,guŋi,give,Bruce Waters,give,V,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,bilang'djigi,bilaŋ'ɟigi,blow,Bruce Waters,blow (wind),V,-12.47559654,135.0142775,*pirlaŋ7thun,Yolŋu,lick,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guraki,guɹaki,nape,Bruce Waters,nape of neck,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guraki galmidji,guɹaki galmiɟi,ashamed,Bruce Waters,be ashamed,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,bilawili,bilawili,two,Bruce Waters,two,Num,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guraki wangidji,guɹaki waŋiɟi,speak,Bruce Waters,talk about someone,V,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,bilay,bilaj,far,Bruce Waters,far away,Adv,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guringguringgili,guɹiŋguɹiŋgili,yellow,Bruce Waters,yellow,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gurultjigi,guɹulcigi,come,Bruce Waters,come to,,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gurr,gur,nothing,Bruce Waters,nothing,Num,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,(inydji )bil djirridji,(iɲɟi )bil ɟiriɟi,3pl,Bruce Waters,they (dual) are equal (eg. in height),Phr,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gurrbi,gurbi,camp,Bruce Waters,camp,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gurrbi,gurbi,place,Bruce Waters,place,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gurrbi,gurbi,ground,Bruce Waters,land,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gurrbi,gurbi,earth,Bruce Waters,Earth,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gurrbi ngirki,gurbi ŋiɹki,earth,Bruce Waters,the Earth,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gurrgi,gurgi,top,Bruce Waters,be on top of,,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gurri,guri,penis,Bruce Waters,penis,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gurrkarr,gurkar,tendon,Bruce Waters,sinew,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gurrkarr,gurkar,root,Bruce Waters,root,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gurrminang,gurminaŋ,child,Bruce Waters,child,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gurrmur,gurmuɹ,hot,Bruce Waters,hot,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gurrpigi,gurpigi,chase,Bruce Waters,chase,Vt,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gurrtji,guɹʈji,tree,Bruce Waters,tree (generic),N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gurrugurrugurru...,guruguruguru...,spear,Bruce Waters,onomatapoeia for spear flying through the air,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,gurrung,guruŋ,cross cousin,Bruce Waters,cousin (FaSiDACh),N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guwa,guwa,come,Bruce Waters,come here!,Vi,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guyi,guji,fish,Bruce Waters,fish (generic),N,-12.47559654,135.0142775,*kuya,Pama-Nyungan?,fish,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guyili,gujili,fish,Bruce Waters,fish (ERG form),N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,guyimi,gujimi,urinate,Bruce Waters,urinate,Vi,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,il,il,1dl.incl.nom,Bruce Waters,"1duincNOM, see ngili",Pro,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,ildji,ilɟi,2pl.nom,Bruce Waters,"2plNOM or ERG, see ngilidji",Pro,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,ildjnyi,ilɟɲi,2pl.acc,Bruce Waters,"2plACC, see ngilidji",Pro,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,iliban,iliban,"now, today",Bruce Waters,now (1duincNOM),Phr,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,inyiliny,iɲiliɲ,1dl.excl.acc,Bruce Waters,"1duexcACC, see ngilinyi",Pro,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,ingki,iŋki,no,Bruce Waters,no,excl,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,irr,ir,1sg.nom,Bruce Waters,"1sgNOM, see ngarri",Pro,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,irriny,iriɲ,1sg.acc,Bruce Waters,"1sgACC, see ngarri",Pro,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,ku,ku,"here, this",Bruce Waters,here!,excl,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,bilwarr,bilwar,hit,Bruce Waters,hit,V,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,libi,libi,1pl.excl.nom,Bruce Waters,"1plexc NOM, see nginibi",Pro,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,lidjnyi,liɟɲi,2pl.acc,Bruce Waters,"2plACC, see ngilidji",Pro,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,lim,lim,1pl.excl.nom,Bruce Waters,"1plincNOM, see ngilimi",Pro,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,biḻa,biɭa,place,Bruce Waters,place,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,liny,liɲ,1dl.excl.nom,Bruce Waters,"1duexcNOM, see ngilinyi",Pro,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,linyiliny,liɲiliɲ,1dl.excl.acc,Bruce Waters,"1duexcACC, see ngilinyi",Pro,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,ḻap,ɭap,open,Bruce Waters,open,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,biḻandji,biɭanɟi,fingernail,Bruce Waters,fingernail,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,ḻatju,ɭacu,good,Bruce Waters,nice,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,ḻawarranya,ɭawaraɲa,stingray,Bruce Waters,stingray,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,ḻiṯmirringi,ɭiʈmiriŋi,grasshopper,Bruce Waters,grasshopper,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,ḻiw,ɭiw,turn,Bruce Waters,turn a corner,V,-12.47559654,135.0142775,*rliw7,Yolŋu,"go around [in]; surround, (en)circle [tr]",
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,biḻbaḻingi,biɭbaɭiŋi,weak,Bruce Waters,weak,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,ḻurrkin yawngidji,ɭurkin jawŋiɟi,be afraid,Bruce Waters,be very afraid,Vi,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,ḻurrkun,ɭurkun,three,Bruce Waters,three,Num,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,ḻurrpu,ɭurpu,Sulphur-Crested Cockatoo,Bruce Waters,sulphur-crested cockatoo,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,ḻuwar,ɭuwaɹ,hut,Bruce Waters,hut,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,biḻibiḻigilingi,biɭibiɭigiliŋi,flat,Bruce Waters,flat,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mabugi,mabugi,dream (n),Bruce Waters,dream,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,maḏakarritj,maɖakaric,angry,Bruce Waters,angry,Adj,-12.47559654,135.0142775,mardakarrity,Yolŋu,"angry, sulky",
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,biḻiwurrwarr,biɭiwurwar,rib,Bruce Waters,ribs,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,madjirri,maɟiri,again,Bruce Waters,again,Adv,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,maliri,maliɹi,night,Bruce Waters,night,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,maliri,maliɹi,day,Bruce Waters,24 hour period,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,malkaṉa,malkaɳa,tooth,Bruce Waters,inscissor tooth which is knocked out,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,malkitkit,malkitkit,happy,Bruce Waters,happy,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,malkitkit,malkitkit,laugh,Bruce Waters,laughing,V,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,malmalmirri,malmalmiri,inside,Bruce Waters,in the middle (in time or space),adv,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,biḻmiygi,biɭmijgi,turn,Bruce Waters,turn something away,,-12.47559654,135.0142775,*bilmiyama,N/A,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,biḻmiygi,biɭmijgi,break (intr),Bruce Waters,break off cooked limbs,,-12.47559654,135.0142775,*bilmiyama,N/A,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,maltjirridji,malciriɟi,tree,Bruce Waters,block,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mamgaḻi,mamgaɭi,Sulphur-Crested Cockatoo,Bruce Waters,sulphur-crested cockatoo,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,manarr,manar,red ochre,Bruce Waters,red ochre,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,man.ga man.ga,manga manga,spear,Bruce Waters,hook spear (bamboo),N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,man.guḻi,manguɭi,bamboo spear,Bruce Waters,bamboo spear,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mani,mani,river,Bruce Waters,river,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mani,mani,neck,Bruce Waters,neck,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mani baṉḏanydjidji,mani baɳɖaɲɟiɟi,thirsty,Bruce Waters,be thirsty,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mani wangidji,mani waŋiɟi,be lying down,Bruce Waters,lie,Vi,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,maṉḏirri,maɳɖiri,foot,Bruce Waters,foot (archaic word),N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,maṉmiḻing,maɳmiɭiŋ,big,Bruce Waters,large,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,maṉmiḻing,maɳmiɭiŋ,big,Bruce Waters,big,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,maṉngi,maɳŋi,sun,Bruce Waters,sun,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,bin.gili,bingili,two,Bruce Waters,two,Num,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,manyimi,maɲimi,nothing,Bruce Waters,nothing,Num,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,manyimi,maɲimi,not,Bruce Waters,not,Part,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,manymak,maɲmak,good,Bruce Waters,good,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mangurr,maŋur,rain,Bruce Waters,rain,Vi,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mapaḻ,mapaɭ,hair of head,Bruce Waters,hair,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mapaḻ,mapaɭ,feather,Bruce Waters,feather,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mapaṉ,mapaɳ,pimple,Bruce Waters,boil (infection),N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,bintji,binci,again,Bruce Waters,otherwise,Adv,-12.47559654,135.0142775,*bin-,N/A,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,maranydjalk,maɹaɲɟalk,stingray,Bruce Waters,stingray,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,ama,ama,mother,Bruce Waters,mother (baby talk),N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,maringgal,maɹiŋgal,spearthrower,Bruce Waters,woomera,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mari yulgungi,maɹi julguŋi,be upset,Bruce Waters,get upset,,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mar'ming,maɹ'miŋ,father's father,Bruce Waters,grandfather (FaFa),N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,marnggi,maɹŋgi,know,Bruce Waters,know,V,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,marrbigi,marbigi,forget,Bruce Waters,forget,V,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,marrdjipm nyinidji,maɹɖjipm ɲiniɟi,wait,Bruce Waters,be patient,V,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,biṉibi,biɳibi,inside,Bruce Waters,in the middle,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,marr inydji galbungi,mar iɲɟi galbuŋi,wait,Bruce Waters,be patient,V,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,marr inydji gungi,mar iɲɟi guŋi,wait,Bruce Waters,be patient,V,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,marrkangi,markaŋi,wait,Bruce Waters,wait,V,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,marrkangi,markaŋi,wait,Bruce Waters,await,,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,biṉiny,biɳiɲ,hand,Bruce Waters,hand,N,-12.47559654,135.0142775,*pirniny,Yolŋu,fingernail,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,marr mirgidjidji,mar miɹgiɟiɟi,be upset,Bruce Waters,be upset,Vi,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,marrngirrdji,marŋiɹɖji,hear,Bruce Waters,hear,V,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,maypal,majpal,animal meat,Bruce Waters,meat,N,-12.47559654,135.0142775,maypal,Yolŋu,shellfish,semantic change
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,maypal waykiṉingi,majpal wajkiɳiŋi,bird,Bruce Waters,birds,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mayurrk,majurk,rain,Bruce Waters,rain,Vi,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,miḏimiḏi,miɖimiɖi,liver,Bruce Waters,liver,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,midjirri,miɟiri,dust,Bruce Waters,dust,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,midjirri,miɟiri,dirty,Bruce Waters,dirty,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,miki,miki,red ochre,Bruce Waters,red ochre,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mil,mil,eye,Bruce Waters,eye,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,milarrdjigi,milaɹɖjigi,come down,Bruce Waters,descend,Vi,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,milarrdjigi,milaɹɖjigi,come down,Bruce Waters,come down,Vi,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mil djapirrmarr,mil ɟapirmar,eyebrow,Bruce Waters,eyebrows,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,birarrgirarr,biɹargiɹar,lung,Bruce Waters,lung,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mil djumiḻing,mil ɟumiɭiŋ,blind,Bruce Waters,blind,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mil gangi,mil gaŋi,steal,Bruce Waters,steal,V,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mil giri,mil giɹi,be afraid,Bruce Waters,be afraid to look,Vi,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,miliyirring,milijiriŋ,small,Bruce Waters,small,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mil ḻirrpigi,mil ɭirpigi,show,Bruce Waters,show,V,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mil maḏayin.giṉdjidji,mil maɖajingiɳɟiɟi,person,Bruce Waters,be a person who has seen the sacred objects,,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,milmangi,milmaŋi,see,Bruce Waters,watch,V,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,milnytjigi,milɲcigi,lightning,Bruce Waters,lightning flash,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mil yakirri,mil jakiri,sleep,Bruce Waters,sleep,Vi,-12.47559654,135.0142775,*yukurra,Yolŋu,sleep,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,miman,miman,tail,Bruce Waters,tail of animal,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mimatjigi,mimacigi,lightning,Bruce Waters,lightning flash,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,minarr,minar,snake,Bruce Waters,snake,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,minini,minini,wife (classificatory),Bruce Waters,classificatory wife (MoBrDa),N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,minini,minini,brother-in-law,Bruce Waters,"brother-in-law (MoBrSo, ie. wife's brother)",N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,miṉ,miɳ,cold,Bruce Waters,cold (n),Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,miṉḏirr,miɳɖir,dilly bag,Bruce Waters,men's small dilly bag (carries firesticks),N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,miṉḏirrbigi,miɳɖirbigi,eat,Bruce Waters,eat,Vt,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,miṉibigi,miɳibigi,shut,Bruce Waters,close,,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,miṉinggarri,miɳiŋgari,ear,Bruce Waters,ear,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,miṉitji,miɳici,eye,Bruce Waters,eye,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,miṉngaḻ,miɳŋaɭ,hand,Bruce Waters,hand,N,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,miṉngiḻ bi djirridji,miɳŋiɭ bi ɟiriɟi,give,Bruce Waters,give me lots rather than a little,Phr,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,minydji bungi,miɲɟi buŋi,kill,Bruce Waters,kill,Vt,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mirgi,miɹgi,bad,Bruce Waters,bad,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,mirikunu,miɹikunu,bad,Bruce Waters,bad,Adj,-12.47559654,135.0142775,,,,
Djinang,Yolŋu,,dji,djin1253,N94.1,1067,Djinang,miring,miɹiŋ,cave,Bruce Waters,cave,N,-12.47559654,135.0142775,,,,
